Operador,Mortos,Vivos
AddNot,6,0
NumberReplacer,18,0
ReplaceComparisonOperator_Eq_Gt,4,0
ReplaceComparisonOperator_Eq_GtE,4,0
ReplaceComparisonOperator_Eq_Lt,4,0
ReplaceComparisonOperator_Eq_LtE,0,4
ReplaceComparisonOperator_Eq_NotEq,4,0
ReplaceFalseWithTrue,1,0
ReplaceTrueWithFalse,1,0
