Operador,Mortos,Vivos
AddNot,20,0
NumberReplacer,4,0
ReplaceComparisonOperator_Eq_Gt,5,0
ReplaceComparisonOperator_Eq_GtE,5,0
ReplaceComparisonOperator_Eq_Is,3,2
ReplaceComparisonOperator_Eq_IsNot,5,0
ReplaceComparisonOperator_Eq_Lt,5,0
ReplaceComparisonOperator_Eq_LtE,5,0
ReplaceComparisonOperator_Eq_NotEq,5,0
ReplaceComparisonOperator_IsNot_Is,7,0
ReplaceComparisonOperator_Is_IsNot,8,0
