"TargetModule","Coverage"
"binarySearchTree1","0.974025974025974"
"binarySearchTree1","0.974025974025974"
"binarySearchTree1","0.6883116883116883"
"binarySearchTree1","0.8181818181818182"
"binarySearchTree1","0.2857142857142857"
"binarySearchTree1","0.2857142857142857"
"binarySearchTree1","0.4025974025974026"
